-84.379150 33.912207;-84.379139 33.912037
-84.434080 33.910280;-84.433400 33.910420
-84.434540 33.910250;-84.434080 33.910280
-84.434950 33.910260;-84.434540 33.910250
-84.435620 33.910460;-84.435350 33.910340
-84.435940 33.910540;-84.435620 33.910460
-84.436280 33.910570;-84.435940 33.910540
-84.438030 33.910490;-84.436280 33.910570
-84.438340 33.910420;-84.438030 33.910490
-84.438630 33.910290;-84.438340 33.910420
-84.438830 33.910140;-84.438630 33.910290
-84.438960 33.909930;-84.438830 33.910140
-84.439060 33.909710;-84.438960 33.909930
-84.439100 33.909500;-84.439060 33.909710
-84.439120 33.909300;-84.439100 33.909500
-84.439030 33.909060;-84.439120 33.909300
-84.438430 33.908200;-84.439030 33.909060
-84.438390 33.907990;-84.438430 33.908200
-84.438390 33.907790;-84.438390 33.907990
-84.438420 33.907620;-84.438390 33.907790
-84.438510 33.907410;-84.438420 33.907620
-84.438640 33.907180;-84.438510 33.907410
-84.439220 33.906630;-84.438640 33.907180
-84.439410 33.906390;-84.439220 33.906630
-84.439510 33.906130;-84.439410 33.906390
-84.439790 33.905260;-84.439510 33.906130
-84.440020 33.904660;-84.440000 33.904860
-84.439910 33.904480;-84.440020 33.904660
-84.438770 33.904390;-84.439610 33.904340
-84.438600 33.904330;-84.438770 33.904390
-84.438420 33.904070;-84.438600 33.904330
-84.438420 33.904070;-84.436770 33.904590
-84.436770 33.904590;-84.436220 33.904790
-84.436220 33.904790;-84.435550 33.904920
-84.435550 33.904920;-84.435030 33.905210
-84.435030 33.905210;-84.434510 33.905720
-84.434510 33.905720;-84.434360 33.906010
-84.434360 33.906010;-84.433980 33.906860
-84.433980 33.906860;-84.433690 33.907700
-84.433690 33.907700;-84.433460 33.907970
-84.433460 33.907970;-84.433170 33.908170
-84.433170 33.908170;-84.432830 33.908260
-84.432830 33.908260;-84.432920 33.908520
-84.432920 33.908520;-84.432970 33.908840
-84.432970 33.908840;-84.432920 33.909240
-84.432920 33.909240;-84.432860 33.909550
-84.432860 33.909550;-84.432770 33.909760
-84.432770 33.909760;-84.432680 33.909940
-84.432680 33.909940;-84.432460 33.910170
-84.432830 33.908260;-84.432500 33.908340
-84.432500 33.908340;-84.432300 33.908480
-84.432300 33.908480;-84.432070 33.908680
-84.432070 33.908680;-84.431630 33.909440
-84.431630 33.909440;-84.431470 33.909620
-84.431470 33.909620;-84.431270 33.909740
-84.431270 33.909740;-84.431090 33.909810
-84.431090 33.909810;-84.430910 33.909820
-84.430910 33.909820;-84.430660 33.909820
-84.430480 33.909820;-84.430660 33.909820
-84.430300 33.909730;-84.430480 33.909820
-84.431870 33.905930;-84.432010 33.906300
-84.378830 33.910310;-84.378980 33.910920
-84.378850 33.902159;-84.378630 33.902130
-84.378630 33.902130;-84.378369 33.902180
-84.375819 33.902770;-84.375639 33.902770
-84.375639 33.902770;-84.374940 33.902740
-84.374940 33.902740;-84.374420 33.902800
-84.374420 33.902800;-84.374079 33.902860
-84.374079 33.902860;-84.373730 33.903050
-84.373730 33.903050;-84.373260 33.903400
-84.373260 33.903400;-84.372630 33.903810
-84.372630 33.903810;-84.372340 33.903990
-84.378369 33.902180;-84.378560 33.902210
-84.378560 33.902210;-84.378620 33.902249
-84.378620 33.902249;-84.378660 33.902510
-84.430039 33.909479;-84.430180 33.909639
-84.430180 33.909639;-84.430300 33.909729
-84.369960 33.904370;-84.369503 33.904668
-84.369503 33.904668;-84.369429 33.904749
-84.369429 33.904749;-84.369060 33.905439
-84.429759 33.909299;-84.430039 33.909479
-84.429170 33.909469;-84.429759 33.909299
-84.429170 33.909469;-84.428850 33.909650
-84.428850 33.909650;-84.428299 33.909990
-84.428299 33.909990;-84.426529 33.911360
-84.426529 33.911360;-84.425569 33.912050
-84.425569 33.912049;-84.424610 33.912979
-84.424610 33.912979;-84.423830 33.913589
-84.423830 33.913589;-84.423320 33.913940
-84.423320 33.913939;-84.422210 33.914549
-84.422210 33.914549;-84.421429 33.914899
-84.421429 33.914899;-84.420550 33.915249
-84.420550 33.915249;-84.419849 33.915479
-84.419849 33.915479;-84.419199 33.915649
-84.419199 33.915649;-84.418440 33.915820
-84.418440 33.915819;-84.416760 33.916059
-84.416760 33.916059;-84.416260 33.916119
-84.416260 33.916119;-84.415699 33.916139
-84.415699 33.916139;-84.414119 33.916139
-84.414119 33.916139;-84.412520 33.916119
-84.412520 33.916119;-84.411960 33.916119
-84.406710 33.916029;-84.411960 33.916119
-84.404919 33.915999;-84.406710 33.916029
-84.404400 33.915949;-84.404919 33.915999
-84.402969 33.915759;-84.404400 33.915949
-84.402620 33.915680;-84.402969 33.915760
-84.401949 33.915499;-84.402620 33.915679
-84.401280 33.915250;-84.401949 33.915500
-84.400510 33.914899;-84.401280 33.915249
-84.399719 33.914579;-84.400510 33.914899
-84.399199 33.914379;-84.399719 33.914579
-84.398479 33.914169;-84.399199 33.914379
-84.397720 33.913970;-84.398479 33.914170
-84.397219 33.913849;-84.397720 33.913970
-84.395740 33.913679;-84.397219 33.913849
-84.394469 33.913589;-84.395740 33.913680
-84.392559 33.913390;-84.394469 33.913589
-84.387190 33.912599;-84.392559 33.913390
-84.385309 33.912400;-84.387190 33.912599
-84.385309 33.912400;-84.382190 33.912409
-84.382190 33.912409;-84.381449 33.912509
-84.381449 33.912509;-84.379669 33.912729
-84.379199 33.912700;-84.379669 33.912729
-84.378829 33.910218;-84.378830 33.910310
-84.378829 33.910124;-84.378829 33.910218
-84.378749 33.908949;-84.378829 33.910124
-84.378629 33.905960;-84.378749 33.908949
-84.378519 33.903410;-84.378569 33.904330
-84.378519 33.903089;-84.378519 33.903410
-84.431869 33.905929;-84.429610 33.907790
-84.429610 33.907790;-84.428280 33.909190
-84.428280 33.909190;-84.427580 33.909850
-84.427580 33.909850;-84.426210 33.911059
-84.426210 33.911059;-84.425809 33.911560
-84.425809 33.911559;-84.425399 33.911939
-84.425399 33.911939;-84.425089 33.912229
-84.425089 33.912230;-84.424120 33.913009
-84.424120 33.913009;-84.423629 33.913359
-84.423629 33.913359;-84.422900 33.913829
-84.422900 33.913830;-84.422360 33.914120
-84.422360 33.914120;-84.420810 33.914840
-84.420810 33.914840;-84.420230 33.915069
-84.420230 33.915069;-84.419080 33.915409
-84.419080 33.915409;-84.417510 33.915729
-84.417510 33.915729;-84.416580 33.915850
-84.416580 33.915849;-84.416019 33.915879
-84.416019 33.915880;-84.414749 33.915909
-84.414749 33.915909;-84.414049 33.915910
-84.412539 33.915879;-84.414049 33.915910
-84.411960 33.915859;-84.412539 33.915879
-84.406710 33.915849;-84.411960 33.915860
-84.404740 33.915849;-84.406710 33.915849
-84.404209 33.915789;-84.404740 33.915849
-84.403140 33.915620;-84.404209 33.915789
-84.402729 33.915529;-84.403140 33.915620
-84.402269 33.915389;-84.402729 33.915529
-84.401349 33.915040;-84.402269 33.915389
-84.400760 33.914759;-84.401349 33.915039
-84.399319 33.914199;-84.400760 33.914759
-84.398849 33.914030;-84.399319 33.914199
-84.398250 33.913879;-84.398849 33.914029
-84.397749 33.913739;-84.398250 33.913879
-84.397059 33.913619;-84.397749 33.913740
-84.396030 33.913509;-84.397059 33.913619
-84.392500 33.913129;-84.396030 33.913509
-84.387209 33.912400;-84.392500 33.913129
-84.385310 33.912230;-84.387209 33.912400
-84.384480 33.912169;-84.385310 33.912229
-84.381730 33.911869;-84.384480 33.912170
-84.379530 33.911530;-84.381730 33.911869
-84.379269 33.911410;-84.379530 33.911530
-84.379200 33.911350;-84.379269 33.911410
-84.378979 33.910919;-84.379200 33.911350
-84.378660 33.902509;-84.378519 33.903089
-84.351996 33.908056;-84.351940 33.908170
-84.352039 33.907969;-84.351996 33.908056
-84.353160 33.911390;-84.352163 33.911383
-84.352163 33.911383;-84.351869 33.911437
-84.351869 33.911437;-84.351487 33.911222
-84.351487 33.911222;-84.351073 33.911097
-84.351073 33.911097;-84.350779 33.911026
-84.350779 33.911026;-84.350540 33.910963
-84.350540 33.910963;-84.350202 33.910927
-84.350202 33.910927;-84.349908 33.910927
-84.349908 33.910927;-84.349712 33.910927
-84.349712 33.910927;-84.349461 33.911062
-84.349461 33.911062;-84.349429 33.911268
-84.349429 33.911268;-84.349603 33.911420
-84.349603 33.911420;-84.350333 33.911437
-84.350333 33.911437;-84.351869 33.911437
-84.353879 33.907700;-84.354033 33.907739
-84.354033 33.907739;-84.354109 33.907760
-84.372209 33.904039;-84.371169 33.904159
-84.372340 33.903990;-84.372209 33.904039
-84.376819 33.902769;-84.375819 33.902770
-84.377179 33.902730;-84.376819 33.902769
-84.378370 33.902180;-84.377179 33.902730
-84.439610 33.904339;-84.439789 33.904390
-84.439789 33.904390;-84.439910 33.904479
-84.440000 33.904860;-84.439960 33.905039
-84.439960 33.905039;-84.439789 33.905259
-84.432710 33.907999;-84.432830 33.908259
-84.432249 33.906980;-84.432710 33.907999
-84.432069 33.906479;-84.432249 33.906980
-84.432010 33.906300;-84.432069 33.906479
